Accession_id,Description,Peptide,AAs,MW[kDa],calc.pi,Symbol,"Protein Name","Entrez ID",D_011_A,D_032_A,D_034_A,D_042_A,D_052_A,D_057_A,D_061_A,D_062_A,D_070_A,D_076_A,D_081_A,D_083_A,D_086_A,D_094_A,D_096_A,D_100_A,D_101_A,D_103_A,D_104_A,D_107_A,D_117_A,D_118_A,D_120_A,D_124_A,D_129_A,D_132_A,D_133_A,D_134_A,D_136_A,D_137_A,D_138_A,D_140_A,D_141_A,D_142_A,D_146_A,D_147_A,D_150_A,D_153_A,D_156_A,D_158_A,D_159_A,D_015_B,D_016_B,D_033_B,D_050_B,D_084_B,D_089_B,D_090_B,D_091_B,D_097_B,D_111_B,D_113_B,D_114_B,D_115_B,D_116_B,D_119_B,D_121_B,D_125_B,D_126_B,D_127_B,D_128_B,D_131_B,D_135_B,D_143_B,D_144_B,D_145_B,D_148_B,D_151_B,D_152_B,D_154_B,D_157_B,D_160_B,D_006_C,D_013_C,D_017_C,D_018_C,D_019_C,D_021_C,D_022_C,D_024_C,D_025_C,D_030_C,D_035_C,D_036_C,D_037_C,D_040_C,D_044_C,D_046_C,D_049_C,D_053_C,D_056_C,D_059_C,D_060_C,D_063_C,D_064_C,D_065_C,D_067_C,D_068_C,D_069_C,D_071_C,D_073_C,D_074_C,D_077_C,D_080_C,D_085_C,D_088_C,D_099_C,D_102_C,D_106_C,D_130_C,D_139_C,D_149_C,D_002_D,D_005_D,D_008_D,D_012_D,D_020_D,D_023_D,D_026_D,D_027_D,D_028_D,D_029_D,D_031_D,D_038_D,D_039_D,D_041_D,D_043_D,D_045_D,D_047_D,D_048_D,D_051_D,D_054_D,D_058_D,D_066_D,D_072_D,D_075_D,D_078_D,D_079_D,D_082_D,D_087_D,D_093_D,D_098_D,D_105_D,D_108_D,D_109_D,D_110_D
ENSP00000253004.6,"pep chromosome:GRCh38:9:130444961:130501274:1 gene:ENSG00000130707.18 transcript:ENST00000352480.10 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ASS1 description:argininosuccinate synthase 1 [Source:HGNC Symbol;Acc:HGNC:758]",18,412,46.5,8.082947,ASS1,"Argininosuccinate synthase",445,91.44172668457,191.4817199707,616.58825683594,306.15707397461,136.25053598593,792.33984375,131.43991030895,54.474395751953,94.615913391113,79.097702026367,213.66117858887,75.637313842773,68.115760803223,157.70748901367,34.983730316162,108.62638092041,121.92059326172,359.76773071289,286.27624511719,210.80661010742,294.82800292969,207.37896728516,423.97164916992,244.72463989258,120.77912902832,603.42095947266,251.08763122559,333.92337036133,93.361083984375,565.53759765625,298.0608215332,228.60787963867,436.87738037109,638.29510498047,170.34780883789,198.29228210449,283.4631652832,335.57595825195,277.56539916992,196.92478942871,509.31079101562,130.40721130371,294.04116821289,241.74943542481,450.591796875,18.300876617432,188.68599875818,49.560485839844,92.771347045898,102.82822418213,471.18179321289,406.57440185547,333.78280639648,393.48880004883,187.21475219727,143.06275939941,135.00395202637,180.85473632812,207.74530029297,160.75344848633,415.24545288086,218.90287780762,163.22457885742,316.50955200195,206.70581054688,1473.6926269531,197.99517822266,561.47637939453,759.29272460938,184.40914916992,91.424613952637,296.63635253906,89.753387451172,256.22061157227,97.955436706543,366.96774291992,181.00607299805,96.577774047852,405.86334228516,332.55053710938,648.06408691406,168.55409240723,469.51388549805,379.31567382812,56.727909088135,88.830917358398,199.22598266602,238.56224060059,154.21643066406,111.19592285156,230.32356565404,58.848136901855,126.86936461546,72.486831665039,35.685489654541,139.54260940891,77.473991394043,104.22587697915,80.19278717041,69.081771850586,92.990379333496,156.91632080078,46.017723083496,241.05535350866,155.42816162109,71.343414306641,49.625419616699,143.13304138184,89.602249145508,217.37184143066,242.39706420898,258.00952148438,296.54092407227,149.64552307129,378.79339599609,113.96871185303,263.14584350586,150.71910095215,146.28694916692,239.28005981445,284.69235229492,319.37109375,231.27727806146,284.57965087891,467.12777709961,199.78111315924,124.94009399414,99.315223693848,76.250839233398,158.33752441406,518.78997802734,251.75660705566,120.06037139893,93.724159240723,123.48303222656,69.46900177002,29.123495101929,66.718452453613,115.72679901123,79.313552856445,157.36109605532,101.71377563477,122.34273529053,210.21421813965,87.662704467773,239.41857910156
ENSP00000253023.2,"pep chromosome:GRCh38:19:58555712:58558611:-1 gene:ENSG00000130725.8 transcript:ENST00000253023.8 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:UBE2M description:ubiquitin conjugating enzyme E2 M [Source:HGNC Symbol;Acc:HGNC:12491]",7,183,20.9,7.573547,UBE2M,"NEDD8-conjugating enzyme Ubc12",9040,291.52642822266,231.46916198731,277.95593261719,250.16271972656,203.57220458984,381.68719482422,297.96459960938,197.4415435791,273.6374206543,279.62951660156,291.03497314453,408.50881958008,306.14562988281,632.6630859375,385.71435546875,321.02389526367,369.04800415039,333.21429443359,297.67098999023,189.83850097656,461.46273803711,266.00146484375,308.03674316406,275.21832275391,405.85467529297,420.50347900391,388.49243164062,310.16619873047,256.50115966797,254.91557312012,408.61325073242,215.08004760742,176.65585327148,238.06208801638,256.802714416,270.77597045898,160.64413452148,267.61679077148,229.35891723633,200.94007873535,260.31248265567,224.61377295747,169.31575012207,221.89944458008,246.17803955078,485.60803222656,464.80746459961,372.54623413086,401.76583862305,380.76971435547,353.96026611328,313.59057617188,411.52017211914,566.80963134766,326.51266479492,166.52885437012,292.43814086914,262.67730712891,228.67338562012,397.38973999023,235.48098754883,191.9182434082,463.63320922852,185.48014831543,245.51921202088,323.05712890625,211.80969238281,230.41709899902,173.26707458496,224.77849649359,334.97476196289,350.76696777344,386.78314208984,370.8489074707,229.02799987793,974.23474121094,438.49667358398,219.42239379883,481.14074707031,231.62844848633,292.69451904297,214.20404052734,406.18212890625,240.94096374512,337.62411499023,303.40352910551,183.18695068359,270.4430790977,322.55374145508,253.99496459961,248.79512023926,206.33918762207,348.73181152344,326.99203491211,320.12399291992,304.02780151367,398.43609619141,433.85546875,427.92642211914,276.61325073242,251.20506286621,374.40451049805,436.26870727539,395.32534790039,469.27062988281,398.59405517578,394.78216552734,718.73760986328,499.42388916016,280.2975769043,193.52612304688,139.51319885254,441.56307983398,306.56591796875,282.74475097656,258.52157592773,233.86386108398,142.33889770508,227.16862487793,335.87094116211,142.33897399902,196.05976867676,300.75238037109,254.03007507324,135.42018127441,644.14764404297,216.14195251465,270.80249023438,223.71736145019,187.46336364746,427.36358642578,267.69683837891,224.36557006836,339.29321289062,317.34786987305,369.05432128906,351.76580810547,292.65411376953,367.77755737305,408.4553527832,578.18292236328,612.64685058594,244.75129699707,424.12283325195,491.48672485352,265.84582519531
ENSP00000253024.4,"pep chromosome:GRCh38:19:58544064:58550715:1 gene:ENSG00000130726.12 transcript:ENST00000253024.10 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:TRIM28 description:tripartite motif containing 28 [Source:HGNC Symbol;Acc:HGNC:16384]",8,835,88.5,5.522034,TRIM28,"Transcription intermediary factor 1-beta",10155,0.1,0.1,0.1,160.39782714844,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,366.51446533203,310.91751098633,98.523979187012,95.666870117188,0.1,0.1,70.213661193848,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,307.84716796875,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,65.913764953613,368.97814941406,0.1,315.7180480957,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,278.27349853516,0.1,0.1,0.1,1531.9287109375,0.1,0.1,140.89935302734,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,235.01982116699,0.1,0.1,0.1,0.1,101.91226196289,0.1,0.1,192.00576782227,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,38.549579620361,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,141.13972473144,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENSP00000253039.4,"pep chromosome:GRCh38:X:24054956:24078810:1 gene:ENSG00000130741.11 transcript:ENST00000253039.9 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:EIF2S3 description:eukaryotic translation initiation factor 2 subunit gamma [Source:HGNC Symbol;Acc:HGNC:3267]",22,472,51.1,8.65741,EIF2S3,"Eukaryotic translation initiation factor 2 subunit 3",1968,1755.1696777344,2143.9645996094,1501.0595703125,1105.2158203125,1171.5462646484,1277.3016357422,1123.9802246094,1251.3214111328,1777.259765625,1768.5892333984,2182.3972167969,2530.6984863281,1760.0590820312,2934.0200195312,1866.6071777344,1093.4241943359,1280.4461669922,1506.2093505859,1319.6871337891,893.61688232422,1707.7159423828,1120.0120849609,1254.5913085938,1680.1740722656,1901.3306884766,2337.2116699219,657.67700195312,2091.2866210938,2146.6242675781,1087.5534667969,1973.4605712891,942.67077636719,753.16400146484,768.28594970703,932.3740234375,930.98889160156,1061.3349609375,1123.0406494141,1249.9440917969,599.35296630859,839.40325927734,577.94439697266,1080.8413085938,1394.1864013672,1246.6065673828,2531.1127929688,2093.5405273438,2867.35546875,2497.5847167969,1731.3859863281,1192.4384765625,1589.7159423828,1122.818359375,1266.572265625,2432.1188964844,1675.205078125,1466.0211181641,1511.6212158203,1838.1239013672,1422.3171386719,1600.0677490234,1355.6351318359,1902.8948974609,1018.9454956055,1102.6484375,1688.7408447266,1018.6416625977,1926.0274658203,1237.4708251953,1186.8996582031,952.51519775391,1917.7557373047,1947.0924072266,1880.2752685547,1056.6950683594,1253.6242675781,1005.6482543945,1055.4927978516,1791.857421875,945.31634521484,1182.9912109375,1148.1369628906,1656.2255859375,914.19769287109,1692.8380126953,1089.9063720703,1174.0744628906,1093.2543945312,1890.0479736328,1053.3403320312,1264.8052978516,1704.1026611328,1378.0181884766,1310.1248779297,1252.6888427734,925.49969482422,1782.2010498047,1674.2581787109,1685.7130126953,1142.3295898438,1628.3125,1768.7585449219,1415.4809570312,1785.5162353516,1887.7972412109,2270.845703125,1409.6007080078,1931.884765625,1821.2496337891,1173.4127197266,948.26934814453,1050.20703125,1300.9241943359,1356.216796875,1709.0202636719,1408.6350097656,1168.6259765625,1478.3846435547,865.64147949219,897.35540771484,1057.2307128906,988.39898681641,1138.0242919922,1120.6976318359,1267.4484863281,1578.8919677734,1162.5125732422,1982.65234375,1761.5922851562,1316.3001708984,2080.1105957031,1194.3706054688,1351.8499755859,1775.6984863281,1896.6463623047,1989.24609375,1520.4239501953,1394.9805908203,2270.2153320312,1720.3110351562,3531.9035644531,1101.1212158203,1499.0537109375,1451.9320068359,1894.0502929688,1583.8879394531
ENSP00000253083.4,"pep chromosome:GRCh38:12:122835457:122862961:1 gene:ENSG00000130787.14 transcript:ENST00000253083.9 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:HIP1R description:huntingtin interacting protein 1 related [Source:HGNC Symbol;Acc:HGNC:18415]",28,1068,119.4,6.223083,HIP1R,"Huntingtin-interacting protein 1-related protein",9026,74.675778609435,77.758113466189,58.891318975667,68.477186704316,102.01120825159,236.24285888672,52.342634518419,60.784113927437,65.781711728693,88.357187099509,26.937768936157,27.655673980713,52.579627056734,81.37376484713,42.760376640761,24.137226104736,89.895042866735,108.53540636479,74.974929485573,73.970837490523,8.7519149780273,62.455223083496,87.542411115524,45.492286682129,10.27792263031,21.036741256714,75.887976096747,69.015352517012,17.427074432373,113.6929473877,91.402463353924,39.884860992432,79.767849351013,107.16440808386,101.61146704036,111.6181689296,68.277129138292,95.388134141282,120.01490020752,106.67103466852,118.35140600639,181.46701547145,88.509733671698,19.938447952271,65.340488425256,42.590629577637,68.562844618466,104.94579527228,23.977476119995,98.90981943179,95.843008693748,90.162013834907,97.082805997492,128.48469555236,102.93518084524,97.328774650692,117.61584159186,301.25860595703,26.138040542602,113.49251161603,123.71487735716,111.98111404731,16.493600845337,22.380134582519,38.744018554688,254.97793579102,128.48570425218,90.042541631742,88.67790222168,109.20388793945,125.35438563128,70.711715698242,127.59857940674,0.1,0.1,0.1,0.1,0.1,82.494041442871,0.1,0.1,0.1,0.1,25.766807556152,0.1,0.1,0.1,16.794738769531,0.1,0.1,0.1,0.1,4.6385202407837,0.1,0.1,11.688543319702,0.1,0.1,0.1,0.1,0.1,104.01156616211,33.898551940918,0.1,26.336183547974,0.1,0.1,0.1,0.1,26.616550445557,0.1,122.49795532227,163.75259399414,80.270881652832,81.774409685865,64.594291687012,29.987939834595,61.116978049905,41.556614668795,73.296019287071,15.0893907547,45.732025146484,115.50340780171,56.442550375981,70.069457520886,104.26061085203,52.979918185197,74.619663577115,55.408626556397,41.452964782715,7.4229168891907,76.371673583984,90.213559490058,12.678512573242,62.336572048324,101.50018310547,68.619891810525,59.415083340854,75.431218411446,62.91622543335,92.088579525163,98.863012290569,28.089284896851,88.714147302555,39.623846906623,38.979751586914
ENSP00000253108.3,"pep chromosome:GRCh38:19:10115014:10119899:-1 gene:ENSG00000130811.12 transcript:ENST00000253108.9 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:EIF3G description:eukaryotic translation initiation factor 3 subunit G [Source:HGNC Symbol;Acc:HGNC:3274]",13,320,35.6,5.867371,EIF3G,"Eukaryotic translation initiation factor 3 subunit G",8666,186.21252441406,220.52954101562,173.42929077148,190.10990905762,204.72328186035,306.01400756836,182.41627502441,115.12200164795,78.279495239258,173.78916931152,38.96675491333,245.4220123291,182.56591796875,162.3692779541,183.12425231934,128.88798522949,274.9411315918,153.31460571289,167.69653320312,75.206481933594,409.05792236328,153.33973693848,55.791828155518,178.19302368164,297.03829956055,172.70385742188,70.111022949219,194.69129943848,100.45919036865,146.28468350146,45.570476531982,69.306396484375,104.58504486084,148.1478439722,122.18122403323,153.14039903266,103.98929595947,145.63111877441,86.903511047363,136.6492905457,162.17399597168,943.03753662109,116.70118713379,152.94065856934,70.278678894043,265.71188354492,58.93514251709,119.58303833008,161.2829284668,213.65312194824,105.96622467041,104.8203048706,137.50714111328,123.48597717285,210.59382629394,107.16381072998,213.76072692871,232.79469299316,246.66255187988,159.87907209597,126.62194824219,172.30567932129,195.03459167481,74.791084289551,124.50625039073,125.74642944336,123.45258331299,148.07229614258,89.511535644531,39.485706329346,46.464256286621,99.002326965332,168.06033325195,214.29850769043,175.63307189941,110.52718353272,248.22033691406,150.27970886231,282.19369506836,149.46836853027,163.21553039551,131.45262145996,124.53528594971,116.11535644531,984.92883300781,247.79208374023,99.034820556641,171.65019226074,254.19297790527,79.432800292969,567.81420898438,96.053573608398,173.37184143066,185.29049682617,176.72570800781,77.104377746582,126.66557312012,270.47622680664,289.87881469727,208.9503326416,141.95832824707,236.10043334961,207.53578186035,127.4158706665,48.927940368652,126.86126708984,229.44587707519,196.76271057129,208.32377624512,110.6487197876,161.47709655762,48.529361724853,249.14814758301,180.27966308594,237.52096557617,139.30325317383,140.73832702637,161.24349975586,166.40296936035,88.884483337402,110.14009857178,105.80554199219,54.783935546875,195.26231384277,119.27833557129,157.47071838379,41.888637542725,58.081283569336,81.033187866211,128.34182739258,236.53660109868,49.561931610107,239.03950500488,167.5594329834,159.23962402344,180.51557922363,157.47685241699,235.64445495606,184.42736816406,210.49378967285,168.17749023438,105.93911743164,135.68290710449,197.74035644531,111.43479156494,223.22541809082
ENSP00000253109.3,"pep chromosome:GRCh38:19:10092338:10102678:-1 gene:ENSG00000130812.11 transcript:ENST00000253109.5 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ANGPTL6 description:angiopoietin like 6 [Source:HGNC Symbol;Acc:HGNC:23140]",24,470,51.7,8.783386,ANGPTL6,"Angiopoietin-related protein 6",83854,8165.6611328125,2752.2880859375,5756.8598632812,6090.7192382812,6132.4028320312,5833.08984375,3293.986328125,2400.0793457031,6158.880859375,6670.1411132812,5932.0224609375,1748.1500244141,3523.4392089844,4143.3994140625,4146.1958007812,4886.8427734375,7528.30859375,9810.619140625,6555.7470703125,5003.3110351562,3163.291015625,4374.5385742188,7812.6733398438,2786.4272460938,4513.3266601562,5158.814453125,5103.296875,4823.8720703125,5320.4970703125,6532.2553710938,11773.078125,6567.6166992188,8614.0830078125,8223.7001953125,8881.408203125,14230.178710938,14873.666992188,10784.444335938,8611.1884765625,8948.080078125,12085.688476562,7604.5551757812,7289.5864257812,8424.2294921875,5398.9497070312,4727.171875,4528.1215820312,4720.1430664062,6541.4575195312,11023.458007812,4563.7578125,3933.0686035156,2924.2673339844,3666.4538574219,2047.4533691406,5199.88671875,4225.3837890625,3218.4401855469,2996.7094726562,3408.8464355469,4426.166015625,4024.2258300781,3732.5988769531,6533.2836914062,7455.5092773438,6001.5971679688,7326.1298828125,5483.9453125,7519.0756835938,8717.4384765625,7700.12890625,7519.1411132812,6569.109375,6051.228515625,6870.7416992188,6459.7368164062,5376.8237304688,4265.4047851562,5022.8583984375,9248.6416015625,8741.1494140625,4406.708984375,6021.41796875,6915.5659179688,4713.5068359375,9509.5244140625,9496.0439453125,3398.7602539062,5349.1723632812,6926.9052734375,7913.830078125,5066.1430664062,1771.5548095703,3341.5126953125,3662.294921875,3547.7241210938,6435.3530273438,2787.7770996094,2962.1950683594,4371.9721679688,2758.4020996094,4285.9252929688,3451.6262207031,5722.193359375,5412.7177734375,5183.6118164062,3275.5690917969,10826.73828125,6165.9052734375,5681.6596679688,5168.6440429688,8318.4130859375,6035.3330078125,5364.8510742188,9186.20703125,9019.3359375,11623.614257812,5685.234375,4454.08203125,8932.8974609375,4939.98046875,5362.8251953125,7487.6396484375,6910.9404296875,7436.9604492188,8601.8125,7117.5947265625,7019.458984375,5472.1772460938,4893.70703125,6906.869140625,5563.0380859375,6271.3002929688,3201.9565429688,4095.9162597656,4062.5568847656,3750.5256347656,5610.5966796875,4167.9750976562,3665.6242675781,10787.24609375,6984.8608398438,7259.4135742188,5501.7055664062,4766.4594726562,5261.2333984375
ENSP00000253354.1,"pep chromosome:GRCh38:20:33283214:33309871:1 gene:ENSG00000125999.11 transcript:ENST00000253354.2 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:BPIFB1 description:BPI fold containing family B member 1 [Source:HGNC Symbol;Acc:HGNC:16108]",33,484,52.4,6.721252,BPIFB1,"BPI fold-containing family B member 1",92747,21577.474609375,58099.05859375,34511.6875,23920.818359375,50794.9296875,10648.344726562,11824.129882812,11964.291015625,21611.2109375,18849.361328125,115160.96875,10847.2421875,15802.283203125,37729.80078125,27492.341796875,35433.57421875,38602.40625,23051.83203125,22939.0234375,9967.01953125,15652.661132812,27424.0703125,22799.7734375,14088.212890625,6863.9243164062,64822.609375,26863.158203125,15281.510742188,20514.23828125,83823.1640625,22911.744140625,39741.953125,75896.1328125,28404.34375,48530.4140625,27604.265625,44323.9609375,47515.78125,19642.490234375,14690.953125,36024.53515625,18798.47265625,29315.697265625,76850.4140625,28579.419921875,23189.607421875,15069.228515625,22738.173828125,30922.48046875,33785.7109375,26462.521484375,20745.46484375,28479.89453125,18317,12629.76953125,39327.953125,17551.6015625,15653.811523438,11278.239257812,20234.494140625,13314.41015625,12110.325195312,5480.4423828125,9216.41015625,41356.50390625,25740.294921875,90458.1171875,18951.37890625,30662.078125,49802.6171875,32667.76171875,49161.5703125,25579.0546875,17484.755859375,25232.578125,27974.12890625,14320.768554688,18397.32421875,16892.462890625,10465.087890625,9745.09765625,24346.619140625,46000.7890625,27615.478515625,21031.076171875,22751.912109375,35032.3046875,24457.87109375,16908.57421875,29349.96875,31337.724609375,30183.93359375,12601.211914062,9266.8046875,21608.3359375,16144.29296875,25400.376953125,16516.119140625,22401.4921875,13950.732421875,11035.08203125,22955.556640625,19372.53515625,14805.01953125,20552.248046875,9539.1943359375,14598.383789062,25726.125,14504.70703125,12584.451171875,8180.2607421875,33871.99609375,10365.526367188,8033.9560546875,14267.424804688,27451.021484375,31260.240234375,16970.728515625,7240.390625,35388.84765625,11592.291992188,20600.166015625,29680.82421875,22320.0390625,60181.83984375,20269.60546875,15585.260742188,55351.22265625,26407.333984375,36014.48046875,62511.234375,22171.603515625,28587.115234375,14043.181640625,10293.908203125,15819.712890625,34997.4140625,14866.5625,16851.458984375,30941.5859375,19335.53515625,36422.22265625,23406.93359375,22927.05859375,18104.607421875,22186.607421875
ENSP00000253362.2,"pep chromosome:GRCh38:20:33161768:33181412:1 gene:ENSG00000131050.11 transcript:ENST00000253362.6 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:BPIFA2 description:BPI fold containing family A member 2 [Source:HGNC Symbol;Acc:HGNC:16203]",10,249,27,5.348083,BPIFA2,"BPI fold-containing family A member 2",140683,208.59213256836,386.19787597656,262.52853393555,367.85360717773,291.05844116211,1071.9610595703,325.73001098633,114.52574157715,558.22930908203,414.82581663089,266.18637084961,51.830665588379,129.50271606445,1147.3022460938,302.6598815918,1419.759765625,508.63781738281,1813.4925537109,381.90155029297,276.11779785156,154.43054199219,730.83813476562,213.13046264648,312.19915771484,116.01866149902,256.99442701631,109.61434936523,293.59448242188,701.23638916016,2167.7443847656,260.1142578125,821.98486328125,445.18478393555,454.86489868164,288.33517456055,1278.2775878906,872.94012451172,590.16497802734,82.420135498047,834.64788818359,1019.8965454102,606.17681884766,319.58856201172,1104.3876953125,701.7978515625,345.31637573242,834.69689941406,185.21000671387,333.46865844727,1888.2989501953,239.62399291992,213.14231872559,156.81294250488,66.579055786133,94.965873718262,102.92066192627,136.75294494629,221.72663879394,72.245681762695,383.58929443359,149.43095397949,94.308349609375,132.00881958008,234.96025085449,476.81604003906,133.58792114258,609.23248291016,356.01446533203,325.00836181641,443.32479858398,295.14950561523,377.73770141602,374.36596679688,1032.1750488281,395.81442260742,642.67944335938,189.95014953613,137.87001037598,241.33514404297,321.66070556641,1199.0634765625,755.82598876953,221.76913452148,640.27972412109,535.63311767578,1383.0092773438,503.66366577148,630.20855712891,1824.4678955078,1148.7387695312,299.59774780273,493.38458251953,199.67875671387,353.47543334961,184.25025939941,796.48236083984,867.77252197266,423.23013305664,215.23094177246,389.9030456543,292.6071472168,1107.4141845703,595.08312988281,233.16221618652,1123.0760498047,296.34301757812,194.50822448731,7248.525390625,1311.3928222656,132.02882385254,262.82009887695,1508.7455480491,500.21209716797,570.99652099609,181.12078857422,570.85620117188,839.35510253906,620.00390625,135.78327941894,320.95874023438,382.94458007812,174.65570068359,708.11102294922,274.72106933594,269.72909545898,666.01885986328,447.19381713867,1058.2850341797,370.13830566406,225.93840026856,5567.8461914062,1362.6578369141,699.04205322266,955.85382080078,251.87678527832,643.4013671875,333.97686767578,391.20550537109,191.72082519531,138.47933959961,1095.2973632812,522.38787841797,311.14532470703,496.46264648438,154.64141845703,128.44400024414
ENSP00000253363.6,"pep chromosome:GRCh38:20:35701347:35742260:-1 gene:ENSG00000131051.24 transcript:ENST00000253363.11 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:RBM39 description:RNA binding motif protein 39 [Source:HGNC Symbol;Acc:HGNC:15923]",6,530,59.4,10.100403,RBM39,"RNA-binding protein 39",9584,185.41246032715,141.36694573589,121.49137115478,105.31407145046,333.24697875977,151.78211975098,57.89025571056,49.900199890137,125.21410208713,145.93548583984,116.27610015869,192.57737731934,95.046691894531,155.17928456883,84.600959777832,88.150726318359,138.43254089356,155.50955200195,248.86012268066,84.926658630371,60.679027557373,46.555637359619,122.59790039062,79.001307582432,72.184471130371,91.129752305921,79.529286004921,145.78037726476,201.61041259766,238.38385621879,176.65753229191,219.37837219238,98.691131591797,158.80262249628,156.72586590141,131.77820849522,219.32095336914,184.33661699537,94.380094405664,168.21746826172,171.97587125808,229.42958796702,154.87255859375,117.62212958635,128.67587059807,22.23593711853,97.002432761871,106.77301025391,139.96047973633,121.94921026748,111.85032077081,138.99656846029,139.20554219422,154.67634983117,53.339748382568,118.46257879757,112.35833810196,249.59266662598,70.145324707031,88.628993334774,91.89036313128,76.10018157959,87.828872680664,93.015561748822,133.72889709473,214.23094177246,93.722755432129,86.954956054688,186.32353908433,156.61776961394,147.48239630164,167.33953857422,243.59027099609,57.019721984863,163.4815026137,143.18948501078,132.27799575184,157.71296691894,1592.4769287109,124.73066902211,117.7624051001,89.544888643661,88.150512695312,123.08062947545,112.55283115905,163.06528403313,49.399513244629,96.009620666504,204.25747680664,119.80246742039,195.67043229615,78.060188293457,94.741887423796,105.48436379813,124.31302972927,100.18118240976,133.18316287219,50.101432800293,130.10774418552,49.597682952881,111.58546497163,66.091079711914,67.135314941406,125.75108132876,207.15458679199,106.99485015869,56.529445648193,308.91061401367,196.51110839844,114.94335010018,84.879821777344,140.44296264648,254.69305419922,167.29208374023,591.63464355469,245.34127807617,138.59226989746,85.023490383531,104.66775683648,92.874519348144,93.512450083879,100.86749267578,70.836143493652,193.51336669922,123.61051177978,142.98255284677,116.56538280018,124.06797027588,91.088585085615,101.46060180664,385.68728637695,113.16094888156,104.16397857666,71.143836975098,47.7092628479,131.35329611509,18.401037216186,121.56870601035,288.81964111328,46.933631896973,82.391494750977,68.632431030273,139.4923248291,106.59577028301,110.00677111602,62.075668334961
ENSP00000253382.5,"pep chromosome:GRCh38:20:34876614:34927962:1 gene:ENSG00000131069.20 transcript:ENST00000253382.5 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ACSS2 description:acyl-CoA synthetase short chain family member 2 [Source:HGNC Symbol;Acc:HGNC:15814]",10,714,80.1,6.287048,ACSS2,"Acetyl-coenzyme A synthetase, cytoplasmic",55902,190.90533447266,70.16138458252,130.59626023942,93.452812734822,142.66542363285,340.66497050045,97.358757019043,79.08319495426,63.11400604248,152.06801920046,100.01209259033,119.23979187012,85.570732116699,123.17850247417,78.119720458984,143.58765653828,155.1516129086,194.56961665604,228.09205627441,168.35142077178,192.09922790527,99.835083007812,162.09504699707,115.64186096191,142.54481506348,51.786758422852,123.79447937012,119.17641549784,113.01677204227,195.62301310977,176.67667136503,50.515907287598,133.37188720703,169.87868144223,274.47561645508,170.74943999709,233.46667122379,254.15235329888,435.9548034668,156.32177485427,221.7803152556,270.54848417535,172.20105771016,140.82665567891,65.266151428223,97.619941711426,117.30189731704,201.36080824855,45.122455596924,169.45966897413,182.74281678124,83.821014404297,61.347202301025,203.93405151367,72.987770080566,106.55695219126,91.588050842285,87.648826599121,121.14949798584,116.35261319841,98.230232238769,116.4970626831,87.675689697266,52.155097961426,122.60764917142,231.51985168457,23.108974456787,156.87080978927,669.3056640625,252.55979349364,206.82175006555,273.73284786984,158.53191715189,128.45167448887,126.19904587691,113.0423655521,144.62751796573,246.66038513184,177.42596435547,97.998269236491,127.20796966553,86.92692565918,113.83161093929,39.989883422852,74.613861083984,141.36194989589,134.38791201962,350.88519287109,136.11224562797,123.49932464903,152.41915221268,102.36144559008,106.47821044922,133.80232238769,62.829319000244,45.170742034912,147.84181213379,156.20164489746,206.83755493164,78.697616577148,76.94394663619,165.08262634277,137.08959960938,144.8295287972,138.28818964966,62.877002716065,85.575019836426,33.550682067871,117.82472229004,84.022384643555,125.10031890869,140.61798095703,282.1383972168,72.56566619873,150.31849467207,118.84673309326,116.48594511407,66.127860788995,61.832229614258,79.624519016157,81.843966890704,133.75726318359,204.52087100781,73.331505643285,96.507676385588,109.30696835189,101.15197210621,116.72551038679,44.184692382812,88.723630906194,112.65453900302,87.875889136321,101.67088707616,59.485885620117,111.0199508667,53.701118469238,101.4944229126,134.25793038042,89.335586547852,56.280090332031,91.707102342339,42.342357635498,105.56707000732,152.74961853027,76.725280761719,75.525283813477
